dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/23/2016 19:54,Opel_Corsa_MIT_TÜV__Geringer_Verbrauch__ALUFELGEN_!!!,privat,Angebot,500,control,kleinwagen,1999,manuell,56,corsa,150000,8,benzin,opel,nein,3/23/2016 0:00,0,32756,3/23/2016 19:54
3/5/2016 18:38,Volkswagen_Polo_1.2_TSI_DSG_MATCH,privat,Angebot,11919,test,kleinwagen,2012,automatik,90,polo,30000,11,benzin,volkswagen,nein,3/5/2016 0:00,0,6110,4/7/2016 4:46
3/21/2016 10:44,Porsche_Cayman_2.9___PCM/Navi___Sport_Chrono___TÜV_neu,privat,Angebot,25900,test,coupe,2009,manuell,265,andere,125000,5,benzin,porsche,nein,3/21/2016 0:00,0,93053,3/25/2016 6:17
3/25/2016 8:52,vw_golf_3_90ps_lederausstattung,privat,Angebot,300,control,kleinwagen,1993,manuell,90,golf,150000,8,benzin,volkswagen,,3/25/2016 0:00,0,27412,4/4/2016 6:22
3/6/2016 9:48,Audi_A1_1.6_TDI_Attraction,privat,Angebot,10800,control,kleinwagen,2010,manuell,105,a1,125000,12,diesel,audi,nein,3/6/2016 0:00,0,24537,3/9/2016 22:18
3/7/2016 10:49,Opel_Vectra_Edition_2000_klimaautomatic_Standheizung___gepflegt,privat,Angebot,650,test,limousine,2002,manuell,101,vectra,150000,1,benzin,opel,nein,3/7/2016 0:00,0,16816,3/7/2016 10:49
3/10/2016 15:52,BMW_318i_touring,privat,Angebot,800,test,kombi,2000,manuell,118,3er,150000,9,benzin,bmw,ja,3/10/2016 0:00,0,51647,3/10/2016 15:52
3/27/2016 21:50,Volkswagen_Lupo_1.4_TDI,privat,Angebot,1690,test,kleinwagen,2001,manuell,75,lupo,150000,5,diesel,volkswagen,nein,3/27/2016 0:00,0,45147,4/1/2016 23:44
4/4/2016 21:52,Megane_CC,privat,Angebot,3650,test,cabrio,2004,manuell,113,megane,150000,9,benzin,renault,,4/4/2016 0:00,0,21739,4/7/2016 0:45
3/20/2016 19:49,Citroën_Berlingo_L1_1.6_HDi_75_Niveau_B,privat,Angebot,4850,test,bus,2009,manuell,75,berlingo,80000,1,diesel,citroen,nein,3/20/2016 0:00,0,42651,3/20/2016 19:49
4/4/2016 9:49,Mitsubishi_Colt_Tuev_07/2016,privat,Angebot,450,control,,2016,manuell,0,,150000,3,benzin,mitsubishi,nein,4/4/2016 0:00,0,59302,4/6/2016 11:17
3/9/2016 15:50,Mercedes__C220__CDI,privat,Angebot,1450,control,limousine,1999,manuell,0,c_klasse,5000,8,,mercedes_benz,nein,3/9/2016 0:00,0,39120,3/10/2016 1:17
3/5/2016 22:56,Volkswagen_Passat_Variant_2.0_TDI,privat,Angebot,4500,control,kombi,2007,manuell,140,passat,150000,11,diesel,volkswagen,nein,3/5/2016 0:00,0,93437,3/6/2016 4:40
4/3/2016 2:57,Volkswagen_Passat_Variant_2.0_5V_Comfortline_Family,privat,Angebot,3900,control,kombi,2003,manuell,131,passat,150000,4,benzin,volkswagen,nein,4/3/2016 0:00,0,39218,4/7/2016 9:44
3/29/2016 22:50,Volkswagen_Caravelle_Lang_DSG_Navi_Standheiz._VOLL,privat,Angebot,26999,test,bus,2013,automatik,140,transporter,80000,10,diesel,volkswagen,nein,3/29/2016 0:00,0,83684,4/6/2016 11:47
3/9/2016 10:51,Volkswagen_Passat_Variant_1.6,privat,Angebot,750,control,kombi,2000,manuell,101,passat,150000,3,benzin,volkswagen,nein,3/9/2016 0:00,0,23758,3/9/2016 11:41
3/11/2016 0:55,"BMW_730d_VOLLAUSSTATTUNG__E38_""2.Hand""",privat,Angebot,5900,test,limousine,1999,automatik,184,7er,150000,10,diesel,bmw,nein,3/10/2016 0:00,0,9405,4/5/2016 23:46
4/4/2016 23:48,Audi_A6_3.0_TDI_competition_S_Line_LED_BOSE,privat,Angebot,56900,control,limousine,2015,automatik,326,a6,5000,7,diesel,audi,nein,4/4/2016 0:00,0,45525,4/7/2016 4:16
3/12/2016 15:55,Volkswagen_Golf_2.0,privat,Angebot,1100,control,limousine,2000,manuell,116,golf,150000,4,benzin,volkswagen,nein,3/12/2016 0:00,0,90439,3/12/2016 15:55
3/11/2016 13:52,Mercedes_Benz_CLS_350_CDI_4Matic_7G_TRONIC,privat,Angebot,48000,test,coupe,2014,automatik,265,andere,80000,10,diesel,mercedes_benz,nein,3/11/2016 0:00,0,96123,4/5/2016 8:47
3/21/2016 17:36,Renault_Clio_III_Sport_RS_201,privat,Angebot,8400,control,kleinwagen,2009,manuell,201,clio,70000,6,benzin,renault,nein,3/21/2016 0:00,0,99713,3/30/2016 4:46
3/12/2016 7:26,Tausche_Youngtimer_Audi_80_mit_knapp_62000_km,privat,Angebot,1,test,limousine,1990,manuell,90,80,70000,6,benzin,audi,nein,3/11/2016 0:00,0,55122,3/26/2016 23:15
3/29/2016 14:54,VW_Golf_IV_1.4_16V_Motorschaden?,privat,Angebot,800,test,limousine,1998,manuell,75,golf,150000,5,benzin,volkswagen,ja,3/29/2016 0:00,0,31275,4/6/2016 1:15
3/22/2016 19:56,Mercedes_Benz_ML_350_CDI_4Matic_7G_TRONIC_DPF_BRABUS_AMG,privat,Angebot,27500,test,suv,2009,automatik,224,m_klasse,150000,12,diesel,mercedes_benz,nein,3/22/2016 0:00,0,54636,4/6/2016 13:16
3/25/2016 12:25,Volkswagen_Touran_1.4_TSI_Highline_R_Line_7Sitze/Standheiz.,privat,Angebot,14950,test,bus,2009,manuell,140,touran,70000,3,benzin,volkswagen,nein,3/25/2016 0:00,0,55129,4/7/2016 5:46
3/28/2016 18:38,BMW_Z4_roadster_2.2i,privat,Angebot,14900,control,cabrio,2004,manuell,170,z_reihe,70000,6,benzin,bmw,nein,3/28/2016 0:00,0,16321,4/7/2016 0:17
3/12/2016 16:44,BMW_535i,privat,Angebot,2950,control,limousine,1998,automatik,235,5er,150000,5,benzin,bmw,nein,3/12/2016 0:00,0,97332,3/19/2016 19:16
3/29/2016 23:38,Audi_80_coupe_top_gepflegt_2_0,privat,Angebot,1500,control,coupe,1994,manuell,116,,150000,8,,audi,nein,3/29/2016 0:00,0,32791,4/6/2016 20:16
3/30/2016 23:56,VW_Tiguan_2.0_TDI_DPF_BlueMotion_Technology,privat,Angebot,12000,control,suv,2011,manuell,101,tiguan,150000,7,diesel,volkswagen,nein,3/30/2016 0:00,0,1069,3/31/2016 7:43
3/15/2016 19:58,Mercedes_Benz_C_220_T_CDI_Elegance,privat,Angebot,2500,control,kombi,2001,automatik,150,c_klasse,150000,11,diesel,mercedes_benz,nein,3/15/2016 0:00,0,22549,4/4/2016 23:18
4/4/2016 17:44,Volkswagen_Golf_4_Cabrio_2.0l_Benzin,privat,Angebot,2400,test,cabrio,2001,,115,golf,150000,8,benzin,volkswagen,nein,4/4/2016 0:00,0,47533,4/6/2016 19:18
3/6/2016 8:36,Hyundai_i30_Withe_Edition,privat,Angebot,4600,test,,2017,manuell,109,i_reihe,125000,0,benzin,hyundai,nein,3/6/2016 0:00,0,93495,3/12/2016 10:16
3/17/2016 22:52,Mitsubishi_3000_GT,privat,Angebot,6000,test,coupe,1995,manuell,286,andere,150000,4,benzin,mitsubishi,nein,3/17/2016 0:00,0,36093,4/5/2016 18:45
3/7/2016 15:55,Ford_Fiesta_1.6_TDCi_Titanium,privat,Angebot,8950,control,kleinwagen,2012,manuell,95,fiesta,60000,1,diesel,ford,nein,3/7/2016 0:00,0,50968,4/5/2016 12:15
3/29/2016 23:55,Opel_corsa_Topp_mit_1_Jahr_tuev,privat,Angebot,590,control,limousine,1996,manuell,0,corsa,150000,0,,opel,,3/29/2016 0:00,0,32052,4/6/2016 21:18
3/24/2016 11:48,Ford_Fiesta_aus_1._Hand_mit_Getriebeschaden,privat,Angebot,150,test,,2016,automatik,75,fiesta,50000,1,benzin,ford,ja,3/24/2016 0:00,0,32457,3/30/2016 11:48
3/6/2016 12:38,Ford_Mustang,privat,Angebot,18700,test,coupe,2009,automatik,213,mustang,80000,8,benzin,ford,nein,3/6/2016 0:00,0,97424,4/6/2016 5:44
3/20/2016 21:47,VW_Polo_1_2_Match_Plus_Teilleder_Panorama_SHZ_PDC_Klimaautomatik,privat,Angebot,9500,test,limousine,2012,manuell,69,polo,50000,11,benzin,volkswagen,,3/20/2016 0:00,0,91722,4/3/2016 7:00
3/31/2016 15:48,Volkswagen_Passat_3c_CC_2.0_TDI_DSG,privat,Angebot,11550,control,coupe,2009,automatik,140,passat,125000,12,diesel,volkswagen,nein,3/31/2016 0:00,0,26931,3/31/2016 15:48
3/20/2016 10:44,Renault_Grand_Espace,privat,Angebot,1250,control,,2017,,0,espace,150000,8,benzin,renault,,3/20/2016 0:00,0,63073,3/22/2016 16:21
3/30/2016 16:47,BMW_316i,privat,Angebot,2400,test,limousine,1989,manuell,102,3er,150000,10,benzin,bmw,nein,3/30/2016 0:00,0,95364,4/3/2016 6:53
3/19/2016 16:40,VWTiguan_sehr_gepflegt,privat,Angebot,16150,test,suv,2011,manuell,150,tiguan,30000,4,benzin,volkswagen,nein,3/19/2016 0:00,0,6502,4/7/2016 2:15
3/23/2016 17:59,Sharan_dti,privat,Angebot,3400,control,bus,2000,manuell,0,sharan,150000,10,diesel,volkswagen,nein,3/23/2016 0:00,0,38259,3/29/2016 13:16
3/7/2016 6:14,Audi_1.Hand_Navi_Leder_Xenon,privat,Angebot,3000,test,coupe,2000,manuell,179,tt,150000,2,benzin,audi,nein,3/5/2016 0:00,0,55120,3/8/2016 10:18
3/28/2016 13:31,Volkswagen_Golf_1.9_TDI_Comfortline,privat,Angebot,5500,test,limousine,2004,manuell,90,golf,150000,10,diesel,volkswagen,nein,3/28/2016 0:00,0,56235,4/6/2016 7:46
4/1/2016 0:51,Mazda_6._Scheckheft,privat,Angebot,2000,test,limousine,2004,manuell,122,6_reihe,5000,7,diesel,mazda,nein,3/31/2016 0:00,0,54558,4/5/2016 0:44
3/22/2016 13:54,Twingo_1_2,privat,Angebot,300,control,kleinwagen,1998,manuell,58,twingo,125000,11,,renault,,3/22/2016 0:00,0,42579,3/22/2016 13:54
3/18/2016 21:37,Verkaufe_Renault_Megane_Classic_mit_Klima,privat,Angebot,890,control,limousine,2000,manuell,107,megane,150000,6,benzin,renault,ja,3/18/2016 0:00,0,41065,3/18/2016 21:37
3/10/2016 20:43,Honda_jazz_1.4___5trg__mod_2006___klimatron___euro4___faehrt_super,privat,Angebot,2390,test,,2016,,83,jazz,150000,12,benzin,honda,nein,3/10/2016 0:00,0,78713,3/13/2016 3:17
3/7/2016 14:49,Mercedes_Benz_A_klasse,privat,Angebot,1450,control,,2017,,0,a_klasse,150000,8,benzin,mercedes_benz,,3/7/2016 0:00,0,45886,3/8/2016 0:15
3/10/2016 17:47,Astra_G__neu_TÜV,privat,Angebot,1699,control,limousine,1999,,75,astra,150000,12,benzin,opel,,3/10/2016 0:00,0,26817,3/16/2016 6:17
3/9/2016 19:58,Mitsubishi_L_300,privat,Angebot,2899,test,bus,1996,manuell,69,andere,150000,9,diesel,mitsubishi,nein,3/9/2016 0:00,0,13409,4/5/2016 14:18
4/4/2016 18:56,Volkswagen_Golf_1.4_Comfortline,privat,Angebot,4800,test,limousine,2004,manuell,75,golf,80000,12,benzin,volkswagen,nein,4/4/2016 0:00,0,22926,4/6/2016 21:16
3/29/2016 0:56,Peugeot_308_175_THP_Sport_Plus__Navi__Panorama__Teilled.,privat,Angebot,6799,test,limousine,2008,manuell,174,3_reihe,90000,9,benzin,peugeot,nein,3/29/2016 0:00,0,58095,4/5/2016 14:47
3/9/2016 18:53,VW_Touran___1.9_Diesel___6_Gang_Getriebe,privat,Angebot,3400,test,bus,2003,manuell,100,touran,150000,0,diesel,volkswagen,,3/9/2016 0:00,0,41061,3/26/2016 4:45
3/20/2016 14:56,Opel_Astra_H_TÜV_neu,privat,Angebot,2650,test,limousine,2004,manuell,125,astra,150000,6,benzin,opel,nein,3/20/2016 0:00,0,96528,3/20/2016 14:56
3/16/2016 19:47,Renault_Clio_1.6_16_V,privat,Angebot,1000,test,kleinwagen,1999,manuell,107,clio,150000,6,benzin,renault,nein,3/16/2016 0:00,0,14612,4/7/2016 4:46
3/24/2016 14:56,Audi_a3_8l,privat,Angebot,800,test,coupe,1997,manuell,125,a3,150000,0,benzin,audi,ja,3/24/2016 0:00,0,64739,3/29/2016 0:44
3/19/2016 10:54,Audi_A4_Cabriolet_3.0,privat,Angebot,5299,test,cabrio,2002,manuell,220,a4,150000,4,benzin,audi,nein,3/19/2016 0:00,0,80999,4/2/2016 14:46
3/19/2016 4:37,Mercedes_Benz_E_220,privat,Angebot,7150,test,limousine,2002,manuell,150,e_klasse,150000,3,diesel,mercedes_benz,nein,3/19/2016 0:00,0,70619,3/29/2016 18:45
3/21/2016 14:38,Tauache_90ccm_roller_gegen_auto,privat,Angebot,200,control,,2009,,0,,10000,0,,sonstige_autos,,3/21/2016 0:00,0,6493,3/24/2016 2:47
3/31/2016 14:39,Citroën_c4_Coupé_TÜV_2017,privat,Angebot,2300,control,coupe,2006,manuell,88,c4,150000,6,benzin,citroen,nein,3/31/2016 0:00,0,49565,4/5/2016 18:46
3/13/2016 13:38,Biete_BMW_318_i_Kombi_auch_Tausch,privat,Angebot,1600,test,kombi,1999,manuell,0,,150000,6,benzin,bmw,nein,3/13/2016 0:00,0,41199,3/28/2016 12:46
3/8/2016 16:46,Opel_Corsa._1_Jahr_Tuev.,privat,Angebot,350,test,,2017,,0,corsa,150000,0,benzin,opel,,3/8/2016 0:00,0,26655,3/8/2016 16:46
3/15/2016 18:50,VW_Golf_Plus_DPF_140_PS_Rentnerfahrzeug,privat,Angebot,5500,control,bus,2006,manuell,140,golf,150000,8,diesel,volkswagen,nein,3/15/2016 0:00,0,87656,4/4/2016 18:45
3/14/2016 12:42,Fiat_Panda_4x4_Raritaet,privat,Angebot,4400,test,kleinwagen,1997,manuell,54,panda,125000,7,benzin,fiat,nein,3/14/2016 0:00,0,78112,3/21/2016 2:16
4/1/2016 19:54,Audi_A3_2.0_TDI_Sportback_DPF,privat,Angebot,7950,control,limousine,2008,manuell,140,a3,150000,10,diesel,audi,nein,4/1/2016 0:00,0,26419,4/1/2016 19:54
3/5/2016 19:47,BMW_Z4_Coupe_3.0si_/Sommerfahrzeug,privat,Angebot,16500,test,coupe,2007,manuell,265,z_reihe,150000,3,benzin,bmw,nein,3/5/2016 0:00,0,71083,4/7/2016 12:17
3/5/2016 14:41,BMW_Z4_roadster_2.2i_Automatik_Prof_Navi,privat,Angebot,8100,control,cabrio,2004,automatik,170,z_reihe,150000,9,benzin,bmw,nein,3/5/2016 0:00,0,38723,3/19/2016 20:47
3/8/2016 2:36,VW_Buss_T5_Kastenwagen_mit_Klima_und_Anhaengerkupplung,privat,Angebot,3999,control,,2017,manuell,85,transporter,150000,10,diesel,volkswagen,,3/8/2016 0:00,0,50321,3/9/2016 4:46
3/10/2016 12:57,Volkswagen_up!_ASG_high_up!,privat,Angebot,9750,test,kleinwagen,2013,automatik,75,up,60000,7,benzin,volkswagen,nein,3/10/2016 0:00,0,99817,4/7/2016 6:45
4/3/2016 21:06,Mazda_3_2.2_MZR_CD_DPF_Sports_Line,privat,Angebot,7700,test,limousine,2009,manuell,185,3_reihe,150000,5,diesel,mazda,nein,4/3/2016 0:00,0,35510,4/5/2016 12:10
3/5/2016 14:25,PEUGEOT_306_Cabriolet_1_6_Saint_Tropez,privat,Angebot,2500,control,cabrio,1999,manuell,88,3_reihe,150000,6,benzin,peugeot,,3/5/2016 0:00,0,65624,4/6/2016 22:15
3/31/2016 9:55,Smart_smart_&_passion,privat,Angebot,1195,control,kleinwagen,1999,automatik,54,fortwo,125000,11,benzin,smart,nein,3/31/2016 0:00,0,86399,3/31/2016 10:45
3/15/2016 15:41,Renault_Clio_Grandtour_1.2_16V_75_Dynamique,privat,Angebot,9790,control,kombi,2014,manuell,73,clio,30000,4,benzin,renault,nein,3/15/2016 0:00,0,10249,3/29/2016 20:18
3/10/2016 17:39,Renault_Clio,privat,Angebot,1849,control,kleinwagen,1999,manuell,54,clio,90000,7,benzin,renault,nein,3/10/2016 0:00,0,53940,3/12/2016 22:18
3/28/2016 14:57,Smart_Fortwo_Coupe_cdi__schwarz_,privat,Angebot,3300,test,kleinwagen,2006,automatik,41,fortwo,125000,8,diesel,smart,nein,3/28/2016 0:00,0,33719,3/30/2016 5:46
3/5/2016 14:47,Volkswagen_Transporter_T4_70B_1F2,privat,Angebot,650,control,kombi,1991,manuell,77,transporter,150000,7,diesel,volkswagen,ja,3/5/2016 0:00,0,59348,4/7/2016 9:45
3/26/2016 13:53,Toyota_Celica_GT,privat,Angebot,2600,control,coupe,1998,manuell,170,andere,150000,10,benzin,toyota,nein,3/26/2016 0:00,0,9437,4/6/2016 1:47
3/16/2016 17:38,Mercedes_Benz_C_220_T_CDI_Avantgarde,privat,Angebot,11700,control,kombi,2008,manuell,170,andere,150000,7,diesel,mercedes_benz,nein,3/16/2016 0:00,0,91717,4/6/2016 23:16
3/21/2016 1:59,renault_gebraucht,privat,Angebot,600,test,bus,1998,manuell,90,scenic,150000,6,benzin,renault,ja,3/21/2016 0:00,0,24143,3/26/2016 12:46
4/2/2016 15:43,Hyundai_i30cw_1.4_Cl._Sparauto_LPG_Gas__1._Hand_scheckh.,privat,Angebot,4950,control,kombi,2009,manuell,109,i_reihe,150000,9,benzin,hyundai,nein,4/2/2016 0:00,0,87439,4/6/2016 14:16
3/30/2016 21:38,LUPO_1.0_LPG_super_sparsam___8fach_bereift___TÜV_NEU_bis_03/2018!,privat,Angebot,1600,test,kleinwagen,2003,manuell,50,lupo,150000,3,benzin,volkswagen,nein,3/30/2016 0:00,0,55543,4/5/2016 11:45
3/11/2016 20:56,BMW_3er_318_Ci_Edition_Exclusive_M_Technic_CABRIO_8500€,privat,Angebot,8499,control,cabrio,2006,manuell,150,3er,150000,3,benzin,bmw,nein,3/11/2016 0:00,0,51515,4/6/2016 4:44
4/2/2016 16:44,Fiat_Sicento_Abart,privat,Angebot,1650,control,,2017,manuell,0,seicento,60000,5,benzin,fiat,nein,4/2/2016 0:00,0,91315,4/4/2016 14:16
3/9/2016 15:45,Volkswagen_Golf_1.6,privat,Angebot,1700,control,limousine,1999,manuell,101,golf,150000,6,benzin,volkswagen,nein,3/9/2016 0:00,0,37619,3/10/2016 11:17
3/19/2016 23:54,Kia_Ceed_1.4_CVVT_Attract_blau_metallic_SHZ_HU_2_/17,privat,Angebot,5750,control,limousine,2010,manuell,90,ceed,100000,2,benzin,kia,nein,3/19/2016 0:00,0,85665,4/6/2016 3:15
3/20/2016 18:49,Renault_Kangoo_1.2_16V_Authentique,privat,Angebot,600,test,bus,2001,manuell,75,kangoo,150000,12,benzin,renault,ja,3/20/2016 0:00,0,58553,4/7/2016 2:44
3/6/2016 10:06,Sehr_sauber_vw_polo_Mit_klimaanlage,privat,Angebot,0,control,,2005,,0,polo,150000,0,benzin,volkswagen,,3/6/2016 0:00,0,35392,3/7/2016 19:12
3/25/2016 7:36,520_Navi__Klima___Automatik...,privat,Angebot,8700,test,limousine,2004,automatik,170,5er,150000,1,benzin,bmw,nein,3/25/2016 0:00,0,21682,4/6/2016 7:46
3/31/2016 14:53,Mercedes_Benz_E220CDI_Kombi_Automatik,privat,Angebot,1200,control,kombi,1999,automatik,125,c_klasse,150000,2,diesel,mercedes_benz,nein,3/31/2016 0:00,0,53123,4/6/2016 8:17
3/20/2016 11:44,Mazda_5_1.6_MZ_CD_Sendo,privat,Angebot,18880,test,bus,2014,manuell,116,5_reihe,20000,11,diesel,mazda,nein,3/20/2016 0:00,0,59872,4/6/2016 8:46
3/19/2016 17:48,BMW_520d_Touring_Aut.,privat,Angebot,11200,control,kombi,2008,automatik,177,5er,150000,7,diesel,bmw,nein,3/19/2016 0:00,0,91301,4/1/2016 7:49
3/9/2016 20:45,Camaro_3.4_..V6,privat,Angebot,3550,test,limousine,1993,manuell,0,andere,125000,11,benzin,chevrolet,,3/9/2016 0:00,0,54634,3/14/2016 15:15
3/28/2016 18:47,Seat_Ibiza_Sport,privat,Angebot,3900,control,kleinwagen,2003,manuell,75,ibiza,125000,2,benzin,seat,nein,3/28/2016 0:00,0,53572,4/7/2016 0:46
3/10/2016 18:53,BMW_118d_DPF,privat,Angebot,13849,test,limousine,2010,manuell,143,1er,80000,12,diesel,bmw,nein,3/10/2016 0:00,0,73485,4/6/2016 0:45
3/26/2016 19:58,Skoda_Yeti_1.2_TSI_Ambition,privat,Angebot,13200,control,suv,2013,manuell,105,yeti,40000,3,benzin,skoda,nein,3/26/2016 0:00,0,79400,4/6/2016 10:45
3/28/2016 20:56,Skoda_Fabia_1.4_16V_Combi_Elegance,privat,Angebot,2500,control,kombi,2001,manuell,101,fabia,125000,8,benzin,skoda,nein,3/28/2016 0:00,0,81541,4/7/2016 3:45
4/2/2016 20:50,Skoda_Fabia_1.2_HTP_Cool_Edition,privat,Angebot,2550,test,kleinwagen,2006,manuell,54,fabia,150000,4,benzin,skoda,nein,4/2/2016 0:00,0,27419,4/2/2016 20:50
3/10/2016 9:56,Skoda_Octavia_Combi_1.6_Gas_1.hand__Scheckheft,privat,Angebot,3900,test,kombi,2006,manuell,102,octavia,150000,11,lpg,skoda,nein,3/10/2016 0:00,0,26419,3/15/2016 19:15
3/16/2016 9:47,BMW_330i,privat,Angebot,2450,test,limousine,2001,manuell,231,3er,150000,11,benzin,bmw,nein,3/16/2016 0:00,0,85748,3/19/2016 6:46
4/3/2016 9:53,Opel_Corsa_B_1.2_TÜV_11/16_Webasto_Standheizung,privat,Angebot,500,control,kleinwagen,1996,manuell,45,corsa,70000,4,benzin,opel,,4/3/2016 0:00,0,8496,4/7/2016 11:17
3/27/2016 18:37,Volkswagen_Passat_Variant_1.9_TDI,privat,Angebot,750,control,kombi,1998,manuell,90,passat,150000,12,diesel,volkswagen,nein,3/27/2016 0:00,0,35415,3/29/2016 14:30
3/23/2016 17:49,Opel_Zafira_irmscher,privat,Angebot,1799,control,bus,1999,automatik,116,zafira,150000,7,benzin,opel,nein,3/23/2016 0:00,0,64579,3/25/2016 1:45
3/10/2016 17:58,Golf_3_mit_gas_Anlage,privat,Angebot,950,control,kleinwagen,1997,manuell,0,golf,150000,6,,volkswagen,nein,3/10/2016 0:00,0,53639,3/23/2016 16:21
3/15/2016 19:46,Seat_Mii_1.0_Style_Salsa_Sport_Navi__Klima__Tempom...,privat,Angebot,8150,control,kleinwagen,2012,manuell,75,mii,60000,11,benzin,seat,nein,3/15/2016 0:00,0,83646,3/16/2016 17:46
3/5/2016 14:14,Mazda_RX_8,privat,Angebot,3900,test,coupe,2004,manuell,192,rx_reihe,125000,7,benzin,mazda,nein,3/3/2016 0:00,0,57520,3/29/2016 5:18
3/8/2016 8:57,Peugeot_107_Klima,privat,Angebot,5500,test,kleinwagen,2012,manuell,68,,40000,12,,peugeot,nein,3/8/2016 0:00,0,24536,3/21/2016 21:44
3/30/2016 7:54,Opel_Corsa_1.4_ecoFLEX_Start/Stop_Color_Edition,privat,Angebot,9999,control,kleinwagen,2014,manuell,90,corsa,20000,9,benzin,opel,nein,3/30/2016 0:00,0,55294,4/6/2016 23:46
3/12/2016 19:00,Vw_golf_2_TÜV_neu_!!,privat,Angebot,1050,test,,2018,,0,golf,150000,0,,volkswagen,,3/12/2016 0:00,0,53567,4/7/2016 10:44
3/31/2016 19:50,!!!_Ford_Mondeo__mit_TÜV___das_ist_wichtig_Tausche__auch_!!!,privat,Angebot,500,control,kombi,2001,manuell,131,mondeo,150000,12,diesel,ford,nein,3/31/2016 0:00,0,66117,4/6/2016 14:17
3/29/2016 16:36,VW_Golf_1.8_Autogas_mit_Benzin_4_Tuere,privat,Angebot,699,control,limousine,1992,manuell,66,golf,150000,10,lpg,volkswagen,nein,3/29/2016 0:00,0,67065,4/6/2016 2:15
4/5/2016 10:54,opel_astra_f_cabriolet,privat,Angebot,999,control,cabrio,1994,manuell,115,astra,150000,3,benzin,opel,nein,4/5/2016 0:00,0,56070,4/5/2016 12:26
4/3/2016 15:49,Audi_A6_4B_4_2_V8,privat,Angebot,6250,test,limousine,2003,,299,a6,150000,3,benzin,audi,,4/3/2016 0:00,0,49733,4/5/2016 15:16
3/17/2016 14:52,Volkswagen_T2_Bus,privat,Angebot,10000,control,bus,1976,,0,transporter,5000,0,benzin,volkswagen,,3/17/2016 0:00,0,73479,3/19/2016 14:21
3/23/2016 23:57,Peugeot__F__206_mit_Motorschaden,privat,Angebot,300,control,kleinwagen,2001,manuell,0,,150000,5,benzin,peugeot,ja,3/23/2016 0:00,0,84579,3/25/2016 15:22
3/30/2016 13:53,BMW_635_CSi_!_Top_gepflegt_!_H_Kennz._!_TÜV_2017,privat,Angebot,16500,test,coupe,1983,manuell,218,6er,150000,10,benzin,bmw,nein,3/30/2016 0:00,0,42719,4/1/2016 8:18
3/14/2016 23:52,Ford_Focus_1.8__FFV__flexifuel_Style,privat,Angebot,6500,control,limousine,2007,manuell,125,focus,125000,9,andere,ford,nein,3/14/2016 0:00,0,97199,4/5/2016 11:51
3/11/2016 21:49,Corvette_Z06,privat,Angebot,49500,test,cabrio,2013,,0,,10000,6,benzin,sonstige_autos,nein,3/11/2016 0:00,0,79774,3/13/2016 4:45
3/31/2016 19:43,Renault_Modus,privat,Angebot,1200,control,,2016,manuell,75,modus,150000,0,benzin,renault,ja,3/31/2016 0:00,0,47546,3/31/2016 19:43
3/21/2016 23:53,Golf_Cabrio,privat,Angebot,1480,test,cabrio,2000,manuell,74,golf,150000,6,benzin,volkswagen,,3/21/2016 0:00,0,19246,4/5/2016 14:17
3/26/2016 21:37,Fiat_Punto_188_SX__97.000km__TÜV__8_Fach_Bereifung__MP3_Radio,privat,Angebot,1490,control,kleinwagen,2000,manuell,60,punto,100000,6,benzin,fiat,nein,3/26/2016 0:00,0,59557,4/6/2016 14:15
3/30/2016 20:41,Opel_Astra_1.7_CDTI_Caravan_DPF_Catch_me_now,privat,Angebot,3200,control,kombi,2008,manuell,110,astra,150000,5,diesel,opel,nein,3/30/2016 0:00,0,47495,4/5/2016 9:52
4/4/2016 10:53,Audi_A6_Avant_2.5_TDI_TÜV_10.2017,privat,Angebot,3250,control,kombi,2003,manuell,163,a6,150000,4,diesel,audi,nein,4/4/2016 0:00,0,40789,4/6/2016 12:17
3/26/2016 22:56,Volkswagen_Fox_1.2__KLIMA,privat,Angebot,3400,test,kleinwagen,2006,manuell,54,fox,70000,6,benzin,volkswagen,nein,3/26/2016 0:00,0,33790,4/7/2016 1:46
3/28/2016 14:53,Renault_Twingo_mit_Faltdach,privat,Angebot,1100,test,kleinwagen,2002,manuell,58,twingo,150000,5,benzin,renault,nein,3/28/2016 0:00,0,44623,4/6/2016 19:16
3/25/2016 15:51,Opel_Vectra_2.2_DTI,privat,Angebot,1750,test,limousine,2002,manuell,125,vectra,150000,4,diesel,opel,nein,3/25/2016 0:00,0,73431,4/6/2016 20:16
3/29/2016 21:38,VW_Passat_2l_TDI_DSG_Automatik,privat,Angebot,3300,test,kombi,2006,automatik,140,passat,150000,11,diesel,volkswagen,nein,3/29/2016 0:00,0,33775,3/31/2016 15:16
4/2/2016 12:39,Chevrolet_Matiz_0.8_SE,privat,Angebot,1350,test,kleinwagen,2005,manuell,52,matiz,150000,6,benzin,chevrolet,ja,4/2/2016 0:00,0,91207,4/6/2016 10:17
4/4/2016 10:46,Fiat_Panda_1.2_4x4_Climbing,privat,Angebot,8250,control,kleinwagen,2012,manuell,69,panda,80000,2,benzin,fiat,nein,4/4/2016 0:00,0,42555,4/6/2016 11:45
